participant_id,device,stimulus_id,aoi_name,dwell_share
SYN-P-0183,professional,SYN-FACE-03,right_eye,0.19971874797631248
SYN-P-0183,professional,SYN-FACE-03,nose,0.28712927111944786
SYN-P-0183,professional,SYN-FACE-03,mouth,0.23273130481664392
SYN-P-0183,professional,SYN-FACE-03,other,0.0
SYN-P-0184,professional,SYN-FACE-01,left_eye,0.49076324235026836
SYN-P-0184,professional,SYN-FACE-01,right_eye,0.2987129812359906
SYN-P-0184,professional,SYN-FACE-01,nose,0.11126326735702961
SYN-P-0184,professional,SYN-FACE-01,mouth,0.09926050905671147
SYN-P-0184,professional,SYN-FACE-01,other,0.0
SYN-P-0184,professional,SYN-FACE-02,left_eye,0.1930632620741604
SYN-P-0184,professional,SYN-FACE-02,right_eye,0.36538369204955745
SYN-P-0184,professional,SYN-FACE-02,nose,0.017975674263997037
SYN-P-0184,professional,SYN-FACE-02,mouth,0.3369990933742619
SYN-P-0184,professional,SYN-FACE-02,other,0.0865782782380232
SYN-P-0184,professional,SYN-FACE-03,left_eye,0.38974095633371175
SYN-P-0184,professional,SYN-FACE-03,right_eye,0.2477031366635027
SYN-P-0184,professional,SYN-FACE-03,nose,0.2691896700396348
SYN-P-0184,professional,SYN-FACE-03,mouth,0.09336623696315087
SYN-P-0184,professional,SYN-FACE-03,other,0.0
SYN-P-0185,professional,SYN-FACE-01,left_eye,0.2777606704129837
SYN-P-0185,professional,SYN-FACE-01,right_eye,0.21343620032015675
SYN-P-0185,professional,SYN-FACE-01,nose,0.14485230039559785
SYN-P-0185,professional,SYN-FACE-01,mouth,0.31763369395305663
SYN-P-0185,professional,SYN-FACE-01,other,0.04631713491820502
SYN-P-0185,professional,SYN-FACE-02,left_eye,0.18785572433837056
SYN-P-0185,professional,SYN-FACE-02,right_eye,0.2877207294849661
SYN-P-0185,professional,SYN-FACE-02,nose,0.14890576721556684
SYN-P-0185,professional,SYN-FACE-02,mouth,0.2867202621289102
SYN-P-0185,professional,SYN-FACE-02,other,0.08879751683218634
SYN-P-0185,professional,SYN-FACE-03,left_eye,0.3607699111753239
SYN-P-0185,professional,SYN-FACE-03,right_eye,0.31643100729443624
SYN-P-0185,professional,SYN-FACE-03,nose,0.20136490061881918
SYN-P-0185,professional,SYN-FACE-03,mouth,0.06690944313021674
SYN-P-0185,professional,SYN-FACE-03,other,0.05452473778120385
SYN-P-0186,professional,SYN-FACE-01,left_eye,0.1450604297089489
SYN-P-0186,professional,SYN-FACE-01,right_eye,0.13566873268961085
SYN-P-0186,professional,SYN-FACE-01,nose,0.19593493702979772
SYN-P-0186,professional,SYN-FACE-01,mouth,0.39973845820553944
SYN-P-0186,professional,SYN-FACE-01,other,0.12359744236610318
SYN-P-0186,professional,SYN-FACE-02,left_eye,0.14772452029615235
SYN-P-0186,professional,SYN-FACE-02,right_eye,0.155635907388312
SYN-P-0186,professional,SYN-FACE-02,nose,0.3326328554621791
SYN-P-0186,professional,SYN-FACE-02,mouth,0.36400671685335656
SYN-P-0186,professional,SYN-FACE-02,other,0.0
SYN-P-0186,professional,SYN-FACE-03,left_eye,0.4845403344870221
SYN-P-0186,professional,SYN-FACE-03,right_eye,0.1988563662888533
SYN-P-0186,professional,SYN-FACE-03,nose,0.22675261580456002
SYN-P-0186,professional,SYN-FACE-03,mouth,0.031816317686783016
SYN-P-0186,professional,SYN-FACE-03,other,0.058034365732781486
SYN-P-0187,professional,SYN-FACE-01,left_eye,0.2790444757695957
SYN-P-0187,professional,SYN-FACE-01,right_eye,0.32536834582219576
SYN-P-0187,professional,SYN-FACE-01,nose,0.15259909223928247
SYN-P-0187,professional,SYN-FACE-01,mouth,0.15637065798315655
SYN-P-0187,professional,SYN-FACE-01,other,0.08661742818576963
SYN-P-0187,professional,SYN-FACE-02,left_eye,0.1627584056950702
SYN-P-0187,professional,SYN-FACE-02,right_eye,0.5958083537786952
SYN-P-0187,professional,SYN-FACE-02,nose,0.12598397811246845
SYN-P-0187,professional,SYN-FACE-02,mouth,0.08042916951884714
SYN-P-0187,professional,SYN-FACE-02,other,0.03502009289491906
SYN-P-0187,professional,SYN-FACE-03,left_eye,0.3533015709123551
SYN-P-0187,professional,SYN-FACE-03,right_eye,0.15851348228199344
SYN-P-0187,professional,SYN-FACE-03,nose,0.2920564566105892
SYN-P-0187,professional,SYN-FACE-03,mouth,0.12777797037843389
SYN-P-0187,professional,SYN-FACE-03,other,0.06835051981662836
SYN-P-0188,professional,SYN-FACE-01,left_eye,0.47918617200687086
SYN-P-0188,professional,SYN-FACE-01,right_eye,0.13390223431275608
SYN-P-0188,professional,SYN-FACE-01,nose,0.09569607879241607
SYN-P-0188,professional,SYN-FACE-01,mouth,0.10771164244342255
SYN-P-0188,professional,SYN-FACE-01,other,0.1835038724445344
SYN-P-0188,professional,SYN-FACE-02,left_eye,0.36269115699749466
SYN-P-0188,professional,SYN-FACE-02,right_eye,0.1828287059543074
SYN-P-0188,professional,SYN-FACE-02,nose,0.18213037272212562
SYN-P-0188,professional,SYN-FACE-02,mouth,0.2723497643260723
SYN-P-0188,professional,SYN-FACE-02,other,0.0
SYN-P-0188,professional,SYN-FACE-03,left_eye,0.29086614561556456
SYN-P-0188,professional,SYN-FACE-03,right_eye,0.030088143458823272
SYN-P-0188,professional,SYN-FACE-03,nose,0.3155252542422176
SYN-P-0188,professional,SYN-FACE-03,mouth,0.3056797583035492
SYN-P-0188,professional,SYN-FACE-03,other,0.05784069837984528
SYN-P-0189,professional,SYN-FACE-01,left_eye,0.4322059768586938
SYN-P-0189,professional,SYN-FACE-01,right_eye,0.1541027239841436
SYN-P-0189,professional,SYN-FACE-01,nose,0.10953568906521097
SYN-P-0189,professional,SYN-FACE-01,mouth,0.27542573470539017
SYN-P-0189,professional,SYN-FACE-01,other,0.028729875386561427
SYN-P-0189,professional,SYN-FACE-02,left_eye,0.24741057638931827
SYN-P-0189,professional,SYN-FACE-02,right_eye,0.11749636534907057
SYN-P-0189,professional,SYN-FACE-02,nose,0.11948974031190762
SYN-P-0189,professional,SYN-FACE-02,mouth,0.31684578692718046
SYN-P-0189,professional,SYN-FACE-02,other,0.19875753102252314
SYN-P-0189,professional,SYN-FACE-03,left_eye,0.37647257551256336
SYN-P-0189,professional,SYN-FACE-03,right_eye,0.03136020858604072
SYN-P-0189,professional,SYN-FACE-03,nose,0.3747452283810185
SYN-P-0189,professional,SYN-FACE-03,mouth,0.16251365375325927
SYN-P-0189,professional,SYN-FACE-03,other,0.05490833376711807
SYN-P-0190,professional,SYN-FACE-01,left_eye,0.17461383262008445
SYN-P-0190,professional,SYN-FACE-01,right_eye,0.2511085740250414
SYN-P-0190,professional,SYN-FACE-01,nose,0.26053528018131616
SYN-P-0190,professional,SYN-FACE-01,mouth,0.15122215636087244
SYN-P-0190,professional,SYN-FACE-01,other,0.1625201568126856
SYN-P-0190,professional,SYN-FACE-02,left_eye,0.1978144715174774
SYN-P-0190,professional,SYN-FACE-02,right_eye,0.10641021333294945
SYN-P-0190,professional,SYN-FACE-02,nose,0.25034752450797076
SYN-P-0190,professional,SYN-FACE-02,mouth,0.23138393651601522
SYN-P-0190,professional,SYN-FACE-02,other,0.2140438541255871
SYN-P-0190,professional,SYN-FACE-03,left_eye,0.4912759965618676
SYN-P-0190,professional,SYN-FACE-03,right_eye,0.06936187447937496
SYN-P-0190,professional,SYN-FACE-03,nose,0.17079604417299793
SYN-P-0190,professional,SYN-FACE-03,mouth,0.2239911034260584
SYN-P-0190,professional,SYN-FACE-03,other,0.0445749813597011
SYN-P-0191,professional,SYN-FACE-01,left_eye,0.08970713804542164
SYN-P-0191,professional,SYN-FACE-01,right_eye,0.4315464415618641
SYN-P-0191,professional,SYN-FACE-01,nose,0.34351697480895915
SYN-P-0191,professional,SYN-FACE-01,mouth,0.05993412109145449
SYN-P-0191,professional,SYN-FACE-01,other,0.07529532449230056
SYN-P-0191,professional,SYN-FACE-02,left_eye,0.22221538135158145
SYN-P-0191,professional,SYN-FACE-02,right_eye,0.2531369067485686
SYN-P-0191,professional,SYN-FACE-02,nose,0.3411612777018051
SYN-P-0191,professional,SYN-FACE-02,mouth,0.11332680772035499
SYN-P-0191,professional,SYN-FACE-02,other,0.07015962647768989
SYN-P-0191,professional,SYN-FACE-03,left_eye,0.3912897667259797
SYN-P-0191,professional,SYN-FACE-03,right_eye,0.3141028020638186
SYN-P-0191,professional,SYN-FACE-03,nose,0.20064638920050898
SYN-P-0191,professional,SYN-FACE-03,mouth,0.0939610420096927
SYN-P-0191,professional,SYN-FACE-03,other,0.0
SYN-P-0192,professional,SYN-FACE-01,left_eye,0.21034850636552518
SYN-P-0192,professional,SYN-FACE-01,right_eye,0.23896123829561006
SYN-P-0192,professional,SYN-FACE-01,nose,0.1497716564065896
SYN-P-0192,professional,SYN-FACE-01,mouth,0.2325468978141006
SYN-P-0192,professional,SYN-FACE-01,other,0.16837170111817465
SYN-P-0192,professional,SYN-FACE-02,left_eye,0.4375913746823795
SYN-P-0192,professional,SYN-FACE-02,right_eye,0.1752880344984453
SYN-P-0192,professional,SYN-FACE-02,nose,0.15861010333668552
SYN-P-0192,professional,SYN-FACE-02,mouth,0.17667425651436341
SYN-P-0192,professional,SYN-FACE-02,other,0.05183623096812629
SYN-P-0192,professional,SYN-FACE-03,left_eye,0.308634943119921
SYN-P-0192,professional,SYN-FACE-03,right_eye,0.31087500093639947
SYN-P-0192,professional,SYN-FACE-03,nose,0.18081966286029635
SYN-P-0192,professional,SYN-FACE-03,mouth,0.10544926810174854
SYN-P-0192,professional,SYN-FACE-03,other,0.09422112498163458
SYN-P-0193,professional,SYN-FACE-01,left_eye,0.286268754683443
SYN-P-0193,professional,SYN-FACE-01,right_eye,0.2492904598678913
SYN-P-0193,professional,SYN-FACE-01,nose,0.19213548810912
SYN-P-0193,professional,SYN-FACE-01,mouth,0.2363071746724269
SYN-P-0193,professional,SYN-FACE-01,other,0.03599812266711887
SYN-P-0193,professional,SYN-FACE-02,left_eye,0.3016298442608484
SYN-P-0193,professional,SYN-FACE-02,right_eye,0.0
SYN-P-0193,professional,SYN-FACE-02,nose,0.14392546353316782
SYN-P-0193,professional,SYN-FACE-02,mouth,0.47026931960723123
SYN-P-0193,professional,SYN-FACE-02,other,0.08417537259875263
SYN-P-0193,professional,SYN-FACE-03,left_eye,0.2810707012254428
SYN-P-0193,professional,SYN-FACE-03,right_eye,0.24722252990282773
SYN-P-0193,professional,SYN-FACE-03,nose,0.11702735765962768
SYN-P-0193,professional,SYN-FACE-03,mouth,0.28154559362389375
SYN-P-0193,professional,SYN-FACE-03,other,0.07313381758820808
SYN-P-0194,professional,SYN-FACE-01,left_eye,0.3367821080324041
SYN-P-0194,professional,SYN-FACE-01,right_eye,0.3967464094693801
SYN-P-0194,professional,SYN-FACE-01,nose,0.11030804318107221
SYN-P-0194,professional,SYN-FACE-01,mouth,0.1561634393171435
SYN-P-0194,professional,SYN-FACE-01,other,0.0
SYN-P-0194,professional,SYN-FACE-02,left_eye,0.21187774418048724
SYN-P-0194,professional,SYN-FACE-02,right_eye,0.12488463986585527
SYN-P-0194,professional,SYN-FACE-02,nose,0.5015883687029822
SYN-P-0194,professional,SYN-FACE-02,mouth,0.07352305919155162
SYN-P-0194,professional,SYN-FACE-02,other,0.08812618805912364
SYN-P-0194,professional,SYN-FACE-03,left_eye,0.367398074893914
SYN-P-0194,professional,SYN-FACE-03,right_eye,0.2855805440206428
SYN-P-0194,professional,SYN-FACE-03,nose,0.05756031931332129
SYN-P-0194,professional,SYN-FACE-03,mouth,0.04859380829081501
SYN-P-0194,professional,SYN-FACE-03,other,0.2408672534813068
SYN-P-0195,professional,SYN-FACE-01,left_eye,0.4628111207247532
SYN-P-0195,professional,SYN-FACE-01,right_eye,0.1652658231463999
SYN-P-0195,professional,SYN-FACE-01,nose,0.1843838099240095
SYN-P-0195,professional,SYN-FACE-01,mouth,0.12097676951384109
SYN-P-0195,professional,SYN-FACE-01,other,0.06656247669099631
SYN-P-0195,professional,SYN-FACE-02,left_eye,0.11393888395111368
SYN-P-0195,professional,SYN-FACE-02,right_eye,0.26528721409258266
SYN-P-0195,professional,SYN-FACE-02,nose,0.16016570690427298
SYN-P-0195,professional,SYN-FACE-02,mouth,0.46060819505203066
SYN-P-0195,professional,SYN-FACE-02,other,0.0
SYN-P-0195,professional,SYN-FACE-03,left_eye,0.386545167700728
SYN-P-0195,professional,SYN-FACE-03,right_eye,0.21658246190042005
SYN-P-0195,professional,SYN-FACE-03,nose,0.15273628735127578
SYN-P-0195,professional,SYN-FACE-03,mouth,0.24413608304757625
SYN-P-0195,professional,SYN-FACE-03,other,0.0
SYN-P-0196,professional,SYN-FACE-01,left_eye,0.41761788126400784
SYN-P-0196,professional,SYN-FACE-01,right_eye,0.1290216820412513
SYN-P-0196,professional,SYN-FACE-01,nose,0.286751741799842
SYN-P-0196,professional,SYN-FACE-01,mouth,0.16660869489489888
SYN-P-0196,professional,SYN-FACE-01,other,0.0
SYN-P-0196,professional,SYN-FACE-02,left_eye,0.10589957347901612
SYN-P-0196,professional,SYN-FACE-02,right_eye,0.03210281173836572
SYN-P-0196,professional,SYN-FACE-02,nose,0.29202449738741176
SYN-P-0196,professional,SYN-FACE-02,mouth,0.5699731173952064
SYN-P-0196,professional,SYN-FACE-02,other,0.0
SYN-P-0196,professional,SYN-FACE-03,left_eye,0.37418690668382154
SYN-P-0196,professional,SYN-FACE-03,right_eye,0.18865707885921598
SYN-P-0196,professional,SYN-FACE-03,nose,0.34744949996593016
SYN-P-0196,professional,SYN-FACE-03,mouth,0.08970651449103229
SYN-P-0196,professional,SYN-FACE-03,other,0.0
SYN-P-0197,professional,SYN-FACE-01,left_eye,0.14594489520430026
SYN-P-0197,professional,SYN-FACE-01,right_eye,0.3760668497834296
SYN-P-0197,professional,SYN-FACE-01,nose,0.24595641406459967
SYN-P-0197,professional,SYN-FACE-01,mouth,0.12667911312561636
SYN-P-0197,professional,SYN-FACE-01,other,0.1053527278220541
SYN-P-0197,professional,SYN-FACE-02,left_eye,0.09180632240609832
SYN-P-0197,professional,SYN-FACE-02,right_eye,0.1952729610477816
SYN-P-0197,professional,SYN-FACE-02,nose,0.22384885802779142
SYN-P-0197,professional,SYN-FACE-02,mouth,0.4890718585183287
SYN-P-0197,professional,SYN-FACE-02,other,0.0
SYN-P-0197,professional,SYN-FACE-03,left_eye,0.15498470041800552
SYN-P-0197,professional,SYN-FACE-03,right_eye,0.2687742279519204
SYN-P-0197,professional,SYN-FACE-03,nose,0.1785244718988744
SYN-P-0197,professional,SYN-FACE-03,mouth,0.30483497620763017
SYN-P-0197,professional,SYN-FACE-03,other,0.09288162352356957
SYN-P-0198,professional,SYN-FACE-01,left_eye,0.5201397446193646
SYN-P-0198,professional,SYN-FACE-01,right_eye,0.14534667942650822
SYN-P-0198,professional,SYN-FACE-01,nose,0.05738689239111453
SYN-P-0198,professional,SYN-FACE-01,mouth,0.2771266835630127
SYN-P-0198,professional,SYN-FACE-01,other,0.0
SYN-P-0198,professional,SYN-FACE-02,left_eye,0.12802504366812145
SYN-P-0198,professional,SYN-FACE-02,right_eye,0.17135236053591624
SYN-P-0198,professional,SYN-FACE-02,nose,0.09662437272941865
SYN-P-0198,professional,SYN-FACE-02,mouth,0.5013602158427884
SYN-P-0198,professional,SYN-FACE-02,other,0.10263800722375517
SYN-P-0198,professional,SYN-FACE-03,left_eye,0.49650076924206843
SYN-P-0198,professional,SYN-FACE-03,right_eye,0.06821918772046386
SYN-P-0198,professional,SYN-FACE-03,nose,0.10780454067421975
SYN-P-0198,professional,SYN-FACE-03,mouth,0.27633358055301294
SYN-P-0198,professional,SYN-FACE-03,other,0.05114192181023502
SYN-P-0199,professional,SYN-FACE-01,left_eye,0.20067034405764295
SYN-P-0199,professional,SYN-FACE-01,right_eye,0.20664000885874603
SYN-P-0199,professional,SYN-FACE-01,nose,0.08810780598597324
SYN-P-0199,professional,SYN-FACE-01,mouth,0.39145420654985297
SYN-P-0199,professional,SYN-FACE-01,other,0.11312763454778477
SYN-P-0199,professional,SYN-FACE-02,left_eye,0.31913260758639705
SYN-P-0199,professional,SYN-FACE-02,right_eye,0.21752185021724166
SYN-P-0199,professional,SYN-FACE-02,nose,0.069919681141277
SYN-P-0199,professional,SYN-FACE-02,mouth,0.26370621262495236
SYN-P-0199,professional,SYN-FACE-02,other,0.12971964843013192
SYN-P-0199,professional,SYN-FACE-03,left_eye,0.21404272886350445
SYN-P-0199,professional,SYN-FACE-03,right_eye,0.357644640131258
SYN-P-0199,professional,SYN-FACE-03,nose,0.09655108694522706
SYN-P-0199,professional,SYN-FACE-03,mouth,0.19883408925529625
SYN-P-0199,professional,SYN-FACE-03,other,0.13292745480471427
SYN-P-0200,professional,SYN-FACE-01,left_eye,0.5857006119807681
SYN-P-0200,professional,SYN-FACE-01,right_eye,0.24493155419220744
SYN-P-0200,professional,SYN-FACE-01,nose,0.09530111407602547
SYN-P-0200,professional,SYN-FACE-01,mouth,0.07406671975099909
SYN-P-0200,professional,SYN-FACE-01,other,0.0
SYN-P-0200,professional,SYN-FACE-02,left_eye,0.18766424009989935
SYN-P-0200,professional,SYN-FACE-02,right_eye,0.4036537516058317
SYN-P-0200,professional,SYN-FACE-02,nose,0.16299922528065047
SYN-P-0200,professional,SYN-FACE-02,mouth,0.2136802958558446
SYN-P-0200,professional,SYN-FACE-02,other,0.03200248715777381
SYN-P-0200,professional,SYN-FACE-03,left_eye,0.28910898868786694
SYN-P-0200,professional,SYN-FACE-03,right_eye,0.20414286638550425
SYN-P-0200,professional,SYN-FACE-03,nose,0.20711282646736784
SYN-P-0200,professional,SYN-FACE-03,mouth,0.21034615219478756
SYN-P-0200,professional,SYN-FACE-03,other,0.08928916626447347
SYN-P-0201,professional,SYN-FACE-01,left_eye,0.29150138990519503
SYN-P-0201,professional,SYN-FACE-01,right_eye,0.4781381847351736
SYN-P-0201,professional,SYN-FACE-01,nose,0.10721858572937683
SYN-P-0201,professional,SYN-FACE-01,mouth,0.12314183963025449
SYN-P-0201,professional,SYN-FACE-01,other,0.0
SYN-P-0201,professional,SYN-FACE-02,left_eye,0.2106179787830506
SYN-P-0201,professional,SYN-FACE-02,right_eye,0.2837764436302363
SYN-P-0201,professional,SYN-FACE-02,nose,0.14596742130864113
SYN-P-0201,professional,SYN-FACE-02,mouth,0.330950892943814
SYN-P-0201,professional,SYN-FACE-02,other,0.028687263334257952
SYN-P-0201,professional,SYN-FACE-03,left_eye,0.43438712785185035
SYN-P-0201,professional,SYN-FACE-03,right_eye,0.16768265963046244
SYN-P-0201,professional,SYN-FACE-03,nose,0.0
SYN-P-0201,professional,SYN-FACE-03,mouth,0.39793021251768723
SYN-P-0201,professional,SYN-FACE-03,other,0.0
SYN-P-0202,professional,SYN-FACE-01,left_eye,0.13219619819689285
SYN-P-0202,professional,SYN-FACE-01,right_eye,0.4040309431336818
SYN-P-0202,professional,SYN-FACE-01,nose,0.15443743329928275
SYN-P-0202,professional,SYN-FACE-01,mouth,0.23042524892603045
SYN-P-0202,professional,SYN-FACE-01,other,0.0789101764441122
SYN-P-0202,professional,SYN-FACE-02,left_eye,0.03212989292599521
SYN-P-0202,professional,SYN-FACE-02,right_eye,0.2812362747701201
SYN-P-0202,professional,SYN-FACE-02,nose,0.18262318962419888
SYN-P-0202,professional,SYN-FACE-02,mouth,0.3975675711981373
SYN-P-0202,professional,SYN-FACE-02,other,0.10644307148154845
SYN-P-0202,professional,SYN-FACE-03,left_eye,0.1961862170893041
SYN-P-0202,professional,SYN-FACE-03,right_eye,0.25063473084200716
SYN-P-0202,professional,SYN-FACE-03,nose,0.2946298688932955
SYN-P-0202,professional,SYN-FACE-03,mouth,0.19793717048224227
SYN-P-0202,professional,SYN-FACE-03,other,0.060612012693150925
SYN-P-0203,professional,SYN-FACE-01,left_eye,0.3299322125192952
SYN-P-0203,professional,SYN-FACE-01,right_eye,0.31294661513890065
SYN-P-0203,professional,SYN-FACE-01,nose,0.04591516609894297
SYN-P-0203,professional,SYN-FACE-01,mouth,0.2833760527838212
SYN-P-0203,professional,SYN-FACE-01,other,0.027829953459040043
SYN-P-0203,professional,SYN-FACE-02,left_eye,0.04133904470402958
SYN-P-0203,professional,SYN-FACE-02,right_eye,0.15531223959878776
SYN-P-0203,professional,SYN-FACE-02,nose,0.33226821196340484
SYN-P-0203,professional,SYN-FACE-02,mouth,0.31515288377680123
SYN-P-0203,professional,SYN-FACE-02,other,0.15592761995697663
SYN-P-0203,professional,SYN-FACE-03,left_eye,0.37167176071207614
SYN-P-0203,professional,SYN-FACE-03,right_eye,0.07406333879702715
SYN-P-0203,professional,SYN-FACE-03,nose,0.03127840527820205
SYN-P-0203,professional,SYN-FACE-03,mouth,0.48520657194929157
SYN-P-0203,professional,SYN-FACE-03,other,0.03777992326340307
SYN-P-0204,professional,SYN-FACE-01,left_eye,0.5242372168266076
SYN-P-0204,professional,SYN-FACE-01,right_eye,0.2703984467854068
SYN-P-0204,professional,SYN-FACE-01,nose,0.0743216507922503
SYN-P-0204,professional,SYN-FACE-01,mouth,0.08930065488290378
SYN-P-0204,professional,SYN-FACE-01,other,0.0417420307128315
SYN-P-0204,professional,SYN-FACE-02,left_eye,0.2978688545898513
SYN-P-0204,professional,SYN-FACE-02,right_eye,0.1286465227024912
SYN-P-0204,professional,SYN-FACE-02,nose,0.2685543947442384
SYN-P-0204,professional,SYN-FACE-02,mouth,0.22951620043693652
SYN-P-0204,professional,SYN-FACE-02,other,0.07541402752648252
SYN-P-0204,professional,SYN-FACE-03,left_eye,0.23758754352988337
SYN-P-0204,professional,SYN-FACE-03,right_eye,0.07016571531888839
SYN-P-0204,professional,SYN-FACE-03,nose,0.21233388563257816
SYN-P-0204,professional,SYN-FACE-03,mouth,0.4799128555186501
SYN-P-0204,professional,SYN-FACE-03,other,0.0
SYN-P-0205,professional,SYN-FACE-01,left_eye,0.17060670545854342
SYN-P-0205,professional,SYN-FACE-01,right_eye,0.3928534929365711
SYN-P-0205,professional,SYN-FACE-01,nose,0.1868445516718667
SYN-P-0205,professional,SYN-FACE-01,mouth,0.22695944585109976
SYN-P-0205,professional,SYN-FACE-01,other,0.022735804081919036
SYN-P-0205,professional,SYN-FACE-02,left_eye,0.20694561719087456
SYN-P-0205,professional,SYN-FACE-02,right_eye,0.08074377874993977
SYN-P-0205,professional,SYN-FACE-02,nose,0.5238842781210387
SYN-P-0205,professional,SYN-FACE-02,mouth,0.12655326622141025
SYN-P-0205,professional,SYN-FACE-02,other,0.061873059716736845
SYN-P-0205,professional,SYN-FACE-03,left_eye,0.23769375375264398
SYN-P-0205,professional,SYN-FACE-03,right_eye,0.2856776652197846
SYN-P-0205,professional,SYN-FACE-03,nose,0.29356167433316405
SYN-P-0205,professional,SYN-FACE-03,mouth,0.15492088759225442
SYN-P-0205,professional,SYN-FACE-03,other,0.028146019102152964
SYN-P-0206,professional,SYN-FACE-01,left_eye,0.369223568876546
SYN-P-0206,professional,SYN-FACE-01,right_eye,0.4526590907148948
SYN-P-0206,professional,SYN-FACE-01,nose,0.03562578624483099
SYN-P-0206,professional,SYN-FACE-01,mouth,0.07353541129384106
SYN-P-0206,professional,SYN-FACE-01,other,0.06895614286988716
SYN-P-0206,professional,SYN-FACE-02,left_eye,0.36572066180709906
SYN-P-0206,professional,SYN-FACE-02,right_eye,0.09667800968039045
SYN-P-0206,professional,SYN-FACE-02,nose,0.1756136197872995
SYN-P-0206,professional,SYN-FACE-02,mouth,0.2898680739938691
SYN-P-0206,professional,SYN-FACE-02,other,0.07211963473134193
SYN-P-0206,professional,SYN-FACE-03,left_eye,0.30829096755423374
SYN-P-0206,professional,SYN-FACE-03,right_eye,0.307175683881407
SYN-P-0206,professional,SYN-FACE-03,nose,0.07400552881016716
SYN-P-0206,professional,SYN-FACE-03,mouth,0.2181847962787641
SYN-P-0206,professional,SYN-FACE-03,other,0.09234302347542807
SYN-P-0207,professional,SYN-FACE-01,left_eye,0.1647408721556524
SYN-P-0207,professional,SYN-FACE-01,right_eye,0.3170507534968167
SYN-P-0207,professional,SYN-FACE-01,nose,0.2319953610403706
SYN-P-0207,professional,SYN-FACE-01,mouth,0.2572420786337992
SYN-P-0207,professional,SYN-FACE-01,other,0.028970934673361114
SYN-P-0207,professional,SYN-FACE-02,left_eye,0.22341900597931347
SYN-P-0207,professional,SYN-FACE-02,right_eye,0.18525267639761162
SYN-P-0207,professional,SYN-FACE-02,nose,0.180086350857543
SYN-P-0207,professional,SYN-FACE-02,mouth,0.16616043327974309
SYN-P-0207,professional,SYN-FACE-02,other,0.2450815334857888
SYN-P-0207,professional,SYN-FACE-03,left_eye,0.2528462993370501
SYN-P-0207,professional,SYN-FACE-03,right_eye,0.3437026897341212
SYN-P-0207,professional,SYN-FACE-03,nose,0.14072505523617757
SYN-P-0207,professional,SYN-FACE-03,mouth,0.16084126621024683
SYN-P-0207,professional,SYN-FACE-03,other,0.10188468948240424
SYN-P-0208,professional,SYN-FACE-01,left_eye,0.41916184244930177
SYN-P-0208,professional,SYN-FACE-01,right_eye,0.07577484532992387
SYN-P-0208,professional,SYN-FACE-01,nose,0.36146276164662267
SYN-P-0208,professional,SYN-FACE-01,mouth,0.06803861375475918
SYN-P-0208,professional,SYN-FACE-01,other,0.07556193681939244
SYN-P-0208,professional,SYN-FACE-02,left_eye,0.2033821634234916
SYN-P-0208,professional,SYN-FACE-02,right_eye,0.2738656579075758
SYN-P-0208,professional,SYN-FACE-02,nose,0.24340539057240287
SYN-P-0208,professional,SYN-FACE-02,mouth,0.2501312703367194
SYN-P-0208,professional,SYN-FACE-02,other,0.029215517759810433
SYN-P-0208,professional,SYN-FACE-03,left_eye,0.38071814834581813
SYN-P-0208,professional,SYN-FACE-03,right_eye,0.161834684128375
SYN-P-0208,professional,SYN-FACE-03,nose,0.2293559955626342
SYN-P-0208,professional,SYN-FACE-03,mouth,0.16703629034381093
SYN-P-0208,professional,SYN-FACE-03,other,0.06105488161936174
SYN-P-0209,professional,SYN-FACE-01,left_eye,0.2882710066702646
SYN-P-0209,professional,SYN-FACE-01,right_eye,0.11195247552181477
SYN-P-0209,professional,SYN-FACE-01,nose,0.17536075618677058
SYN-P-0209,professional,SYN-FACE-01,mouth,0.36099987520286675
SYN-P-0209,professional,SYN-FACE-01,other,0.06341588641828332
SYN-P-0209,professional,SYN-FACE-02,left_eye,0.22004957273356265
SYN-P-0209,professional,SYN-FACE-02,right_eye,0.18246124108498646
SYN-P-0209,professional,SYN-FACE-02,nose,0.38339302546781573
SYN-P-0209,professional,SYN-FACE-02,mouth,0.19019850858957282
SYN-P-0209,professional,SYN-FACE-02,other,0.023897652124062287
SYN-P-0209,professional,SYN-FACE-03,left_eye,0.4533365882043285
SYN-P-0209,professional,SYN-FACE-03,right_eye,0.06895990277877598
SYN-P-0209,professional,SYN-FACE-03,nose,0.24909098125252288
SYN-P-0209,professional,SYN-FACE-03,mouth,0.15562504643351047
SYN-P-0209,professional,SYN-FACE-03,other,0.07298748133086218
SYN-P-0210,professional,SYN-FACE-01,left_eye,0.6030017557586745
SYN-P-0210,professional,SYN-FACE-01,right_eye,0.19492384676935484
SYN-P-0210,professional,SYN-FACE-01,nose,0.1138151099105111
SYN-P-0210,professional,SYN-FACE-01,mouth,0.04704020775134842
SYN-P-0210,professional,SYN-FACE-01,other,0.04121907981011106
SYN-P-0210,professional,SYN-FACE-02,left_eye,0.08684315731362997
SYN-P-0210,professional,SYN-FACE-02,right_eye,0.300576540483107
SYN-P-0210,professional,SYN-FACE-02,nose,0.2597100507631646
SYN-P-0210,professional,SYN-FACE-02,mouth,0.3203403801741236
SYN-P-0210,professional,SYN-FACE-02,other,0.03252987126597485
