participant_id,synthetic,device,stimulus_id,stimulus_version,task_version,coordinate_transform_version,fixation_index,x_norm,y_norm,duration_ms
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,7,0.367379,0.400644,143.511451
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,8,0.43543,0.124888,329.716829
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,9,0.478789,0.72012,533.497566
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,10,0.256525,0.343704,248.464059
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,11,0.210579,0.72197,144.235374
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,12,0.469306,0.55349,129.680976
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,13,0.678856,0.436161,191.60024
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,14,0.415753,0.369377,262.994735
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,15,0.295358,0.407064,454.89936
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,16,0.283086,0.426898,249.818132
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,17,0.490671,0.504683,144.469533
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,18,0.780578,0.379691,137.05332
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,19,0.530196,0.727632,86.491726
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,20,0.547659,0.663391,161.445531
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,21,0.353764,0.426625,388.527369
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,22,0.365586,0.377878,336.862356
SYN-W-0038,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,23,0.367439,0.466028,197.471429
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,0,0.340094,0.284466,175.141097
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,1,0.349842,0.354752,211.856063
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,2,0.503636,0.463832,195.885759
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,3,0.596123,0.750281,189.406532
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,4,0.730945,0.390702,274.205122
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,5,0.312696,0.382191,421.726385
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,6,0.48308,0.783846,185.12383
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,7,0.380238,0.480658,181.516088
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,8,0.507336,0.779973,178.423039
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,9,0.818346,0.725627,181.883592
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,10,0.656522,0.409145,267.492471
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,11,0.359021,0.335453,154.844323
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,12,0.463981,0.570006,198.110656
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,13,0.619889,0.609329,219.544311
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,14,0.356212,0.358407,251.319617
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,15,0.490741,0.59948,239.116252
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,16,0.319944,0.385643,300.916268
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,17,0.516031,0.506183,269.995945
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,18,0.444327,0.538989,267.939777
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,19,0.369992,0.39638,249.627912
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,20,0.557053,0.515388,231.323096
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,21,0.677559,0.446004,181.411477
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,22,0.435244,0.677976,158.364822
SYN-W-0038,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,23,0.5033,0.479383,224.970505
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,0,0.305432,0.410427,396.369014
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,1,0.110282,0.264085,184.519047
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,2,0.317579,0.347191,147.449293
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,3,0.587702,0.592168,270.907536
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,4,0.394967,0.462213,293.656575
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,5,0.778092,0.436284,191.652462
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,6,0.592758,0.43815,210.229542
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,7,0.250642,0.370199,165.178375
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,8,0.484344,0.743916,172.959083
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,9,0.302245,0.322183,226.00064
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,10,0.431109,0.571087,137.455884
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,11,0.45674,0.786785,346.100178
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,12,0.55911,0.768984,158.73085
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,13,0.56666,0.697472,186.919559
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,14,0.510493,0.799365,305.772991
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,15,0.119653,0.374423,298.399042
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,16,0.281111,0.450497,247.729617
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,17,0.506425,0.679612,253.090085
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,18,0.625673,0.287549,404.464803
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,19,0.607945,0.580716,379.576702
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,20,0.690634,0.386091,158.253554
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,21,0.489065,0.519899,249.259587
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,22,0.662641,0.434707,267.73324
SYN-W-0038,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,23,0.464205,0.550907,147.791843
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,0,0.762824,0.349882,294.228893
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,1,0.642763,0.350106,174.316811
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,2,0.661309,0.304421,229.646724
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,3,0.455795,0.715561,256.275768
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,4,0.51405,0.537258,241.7715
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,5,0.46748,0.684005,197.622872
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,6,0.43181,0.799577,428.294258
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,7,0.596699,0.321037,262.378887
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,8,0.415992,0.686111,176.459377
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,9,0.529872,0.598726,288.50998
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,10,0.470428,0.760758,214.006086
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,11,0.688059,0.364278,283.878304
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,12,0.467386,0.696258,193.468126
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,13,0.297332,0.431775,128.831827
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,14,0.594833,0.823524,309.231783
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,15,0.663724,0.425755,195.7523
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,16,0.501649,0.810496,177.222048
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,17,0.596798,0.740128,190.806744
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,18,0.345552,0.382265,243.751732
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,19,0.611652,0.425833,417.483543
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,20,0.332764,0.288651,247.837062
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,21,0.375861,0.417223,150.36732
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,22,0.326069,0.428302,203.804543
SYN-W-0039,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,23,0.694207,0.372378,144.602618
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,0,0.428523,0.807001,169.709803
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,1,0.56595,0.683256,161.349927
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,2,0.372419,0.376856,386.605083
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,3,0.310008,0.336106,274.203862
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,4,0.308318,0.379101,165.78519
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,5,0.682414,0.41788,210.986508
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,6,0.560823,0.698432,248.70905
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,7,0.596405,0.548906,219.57947
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,8,0.279822,0.378885,71.720188
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,9,0.786596,0.840218,230.15962
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,10,0.306364,0.447118,205.019919
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,11,0.49931,0.564734,259.17287
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,12,0.3123,0.39386,207.725098
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,13,0.508092,0.739782,139.298197
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,14,0.55834,0.733762,342.728949
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,15,0.695812,0.40262,168.265074
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,16,0.67737,0.409157,146.908833
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,17,0.545534,0.560708,103.416364
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,18,0.478862,0.470362,174.562875
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,19,0.523811,0.574931,191.287136
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,20,0.54371,0.718647,146.401716
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,21,0.521726,0.73508,216.856909
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,22,0.521581,0.73155,624.238791
SYN-W-0039,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,23,0.412348,0.324602,208.538777
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,0,0.693623,0.354045,212.122013
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,1,0.458007,0.752716,268.757301
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,2,0.528106,0.849483,189.867712
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,3,0.45677,0.764128,419.866043
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,4,0.577681,0.699581,171.261302
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,5,0.704439,0.301499,212.17412
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,6,0.235139,0.312743,214.493699
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,7,0.695811,0.218063,240.13412
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,8,0.512153,0.712177,314.721305
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,9,0.530745,0.801232,384.598028
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,10,0.532134,0.628561,196.019662
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,11,0.714027,0.438069,166.276394
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,12,0.553469,0.773797,153.408708
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,13,0.714601,0.406592,309.234104
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,14,0.662747,0.49732,131.873956
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,15,0.321541,0.358896,408.229741
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,16,0.716864,0.400359,339.943151
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,17,0.519075,0.827045,323.685985
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,18,0.329187,0.302107,192.071007
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,19,0.517574,0.52008,192.073568
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,20,0.513749,0.728552,240.792964
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,21,0.481456,0.733675,425.606211
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,22,0.514688,0.807059,208.744198
SYN-W-0039,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,23,0.504184,0.608339,378.798197
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,0,0.554334,0.801196,217.136162
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,1,0.459012,0.713927,157.795787
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,2,0.476712,0.638843,338.92831
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,3,0.666361,0.373998,199.258523
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,4,0.699822,0.404867,183.146839
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,5,0.347588,0.337046,218.465111
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,6,0.278232,0.279976,220.677074
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,7,0.536259,0.785344,123.247468
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,8,0.495373,0.717376,353.596583
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,9,0.415226,0.615648,231.284605
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,10,0.456153,0.451955,255.602761
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,11,0.494543,0.330766,295.623069
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,12,0.723941,0.412357,255.526305
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,13,0.583698,0.549735,158.203766
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,14,0.552234,0.555017,281.481107
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,15,0.705867,0.36935,221.666951
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,16,0.512741,0.55637,156.028515
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,17,0.509022,0.729236,168.631355
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,18,0.725085,0.518291,222.151778
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,19,0.569184,0.794805,392.428857
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,20,0.54952,0.724206,371.354397
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,21,0.482809,0.557404,139.246905
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,22,0.69233,0.362804,226.26953
SYN-W-0040,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,23,0.685877,0.431281,341.134429
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,0,0.533628,0.64195,258.370837
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,1,0.552067,0.561012,167.406346
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,2,0.303991,0.262677,156.238723
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,3,0.326203,0.379809,91.009032
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,4,0.56951,0.80982,98.728962
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,5,0.463549,0.709711,167.240054
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,6,0.495656,0.675632,251.651432
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,7,0.54245,0.725255,205.331971
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,8,0.411652,0.829281,182.976275
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,9,0.525405,0.770329,185.420316
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,10,0.488436,0.521515,303.960305
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,11,0.26817,0.417277,269.896822
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,12,0.679435,0.43042,278.289394
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,13,0.264271,0.445078,264.375661
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,14,0.416023,0.562013,166.288211
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,15,0.676049,0.406754,170.602507
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,16,0.254788,0.350927,144.748378
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,17,0.370633,0.343314,213.065394
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,18,0.377616,0.343709,315.637285
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,19,0.694206,0.449007,389.751379
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,20,0.253282,0.368536,128.810964
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,21,0.374698,0.365703,177.973753
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,22,0.341151,0.445467,154.992949
SYN-W-0040,True,webcam,SYN-FACE-02,v1,free-view-face-v1,normalized-stimulus-v1,23,0.215382,0.627664,313.760279
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,0,0.313693,0.400976,331.133211
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,1,0.534643,0.786034,251.613998
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,2,0.485241,0.569737,257.861325
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,3,0.478205,0.534783,171.421156
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,4,0.326918,0.400728,319.642564
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,5,0.305037,0.340229,180.370169
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,6,0.759686,0.323791,254.635722
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,7,0.500755,0.807627,246.333269
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,8,0.539419,0.549409,151.874069
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,9,0.354144,0.435692,183.412641
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,10,0.459884,0.777452,214.758432
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,11,0.532934,0.554721,332.167725
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,12,0.680945,0.388135,104.751792
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,13,0.441583,0.491131,106.055118
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,14,0.549523,0.553708,191.730423
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,15,0.243361,0.415888,230.081387
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,16,0.498815,0.618517,181.399848
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,17,0.327108,0.460282,282.434956
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,18,0.340459,0.36062,228.939031
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,19,0.565752,0.391645,204.59798
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,20,0.403413,0.304203,152.141709
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,21,0.502832,0.672906,180.526621
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,22,0.613495,0.408781,396.149647
SYN-W-0040,True,webcam,SYN-FACE-03,v1,free-view-face-v1,normalized-stimulus-v1,23,0.367082,0.333091,124.207311
SYN-W-0041,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,0,0.360309,0.451734,534.503147
SYN-W-0041,True,webcam,SYN-FACE-01,v1,free-view-face-v1,normalized-stimulus-v1,1,0.336961,0.390195,267.235626
