participant_id,comparison_unit_id,synthetic,scenario,recruitment_source,cohort_site,session_id,trial_id,stimulus_id,stimulus_version,task_type,device,tracker_make_model,acquisition_software,acquisition_version,display_width_px,display_height_px,display_width_mm,display_height_mm,viewport_width_px,viewport_height_px,viewing_distance_mm,coordinate_transform_version,timebase,sample_index,timestamp_ms,gaze_x_norm,gaze_y_norm,gaze_x_deg,gaze_y_deg,target_x_norm,target_y_norm,target_x_deg,target_y_deg,valid,blink,validity_reason,fixation_id,fixation_duration_ms
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,242,2016.666667,0.5308178605394708,0.6227710127583923,1.3694302335940933,3.1804480346561537,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,243,2025.0,0.5282196946330918,0.617803096582517,1.2539774772441925,3.0517515379595492,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,244,2033.333333,0.5384060491508842,0.6161200112511788,1.7066208990322322,3.0081503220540684,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,245,2041.666667,0.5322983688928685,0.608500532321431,1.435218476669396,2.810763689470769,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,246,2050.0,0.5373246677376778,0.6111795144950853,1.6585683614657516,2.880164139932521,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,247,2058.333333,0.5423063229581132,0.6244948724883591,1.8799344508952416,3.225105532928856,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,248,2066.666667,0.5426812169394016,0.6188244156212512,1.8965933345225228,3.0782093479630532,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,249,2075.0,0.555607418545352,0.609488779685706,2.4709852934337935,2.8363647602516067,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,250,2083.333333,0.5638476948158313,0.6082944938047433,2.8371522907667015,2.8054261526960884,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,251,2091.666667,0.5699010076553414,0.6190272655173059,3.106138828791016,3.083464281833371,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,252,2100.0,0.5717877788191407,0.607957136602042,3.1899798687058736,2.7966867358891254,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,253,2108.333333,0.5877715156818717,0.6229001409868891,3.900237236429433,3.1837931697276494,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,254,2116.666667,0.5807694045937993,0.621648242043368,3.5890896598249675,3.1513620653077052,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,255,2125.0,0.5864575742864476,0.6225105801118249,3.8418506047630343,3.1737013891709887,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,256,2133.333333,,,,,,,,,False,False,synthetic_dropout,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,257,2141.666667,0.5964408811759082,0.6274563094092543,4.285471350861404,3.3018231230439996,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,258,2150.0,0.6038617358367093,0.6115878950615592,4.615226322612055,2.8907434545512705,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,259,2158.333333,0.6116411702367891,0.619173712602177,4.960915234212085,3.0872580710413824,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,260,2166.666667,0.6252536190439277,0.6172435920679055,5.565801447058437,3.0372572775156828,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,261,2175.0,0.624119142124169,0.6233979117336246,5.515389544154192,3.1966881842558736,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,262,2183.333333,0.6246794002951788,0.6136789659024731,5.540285317727322,2.944913750917557,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,263,2191.666667,0.6351822958074343,0.6164658308665826,6.006994635083766,3.0171089621389315,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,264,2200.0,0.6402307579105916,0.6176261528341599,6.231329372025121,3.047167716550383,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,265,2208.333333,0.6448205156690966,0.6134090911073423,6.43528100686751,2.937922501578709,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,266,2216.666667,0.6451392629212939,0.6068832857293882,6.449444940261748,2.768868060937191,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,267,2225.0,0.6633969989170672,0.6084375749564173,7.260750307730988,2.8091327456239585,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,268,2233.333333,0.659306757723697,0.6086347271752065,7.07899531712354,2.8142400781504917,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,269,2241.666667,0.6755234726973723,0.612887413647313,7.799605359020708,2.924408170995319,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,270,2250.0,0.6801547058872748,0.6165812352504642,8.00540000660677,3.0200985737553903,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,271,2258.333333,0.6941011253675861,0.6182422899020698,8.625126624626304,3.063129073247579,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,272,2266.666667,0.6921813041658701,0.6117615425985331,8.539816964880213,2.895241885860772,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,273,2275.0,0.7032728504710727,0.6114931055718026,9.032683717528387,2.8882878826729494,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,274,2283.333333,0.7074574610611625,0.6157136910987596,9.218632130480268,2.9976243835514205,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,275,2291.666667,0.7116590977519784,0.6060905820327759,9.405337119543743,2.748332652314988,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,276,2300.0,0.7064960654488383,0.6128313738554704,9.175911312262686,2.9229564305410856,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,277,2308.333333,0.725034667495997,0.6167370394317526,9.99969731452047,3.0241347634962477,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,278,2316.666667,0.7186064814147123,0.6159319607274627,9.714052814455146,3.003278773753446,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,279,2325.0,0.71124702947142,0.605672203645579,9.387026349366202,2.737494338861295,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,280,2333.333333,0.7312661334465964,0.6193683418391951,10.276600309179473,3.0923000443904085,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,281,2341.666667,0.7319775125276103,0.6126542984486827,10.308211329673227,2.9183691984506237,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,282,2350.0,0.7455023347638762,0.6137419210223293,10.90920374608729,2.946544636602375,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,283,2358.333333,0.7389785633921716,0.6202528003984412,10.619311793918008,3.1152124112699178,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,284,2366.666667,0.7509748721169355,0.6197494397057617,11.152382797928151,3.1021725862347824,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,285,2375.0,0.7488029831499075,0.6179838359772303,11.055872191306115,3.056433687595572,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,286,2383.333333,0.7495582551652632,0.616674107297589,11.08943364931489,3.0225044732679565,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,287,2391.666667,0.7485086500915605,0.6184007261040698,11.042793133195309,3.06723344687738,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,288,2400.0,,,,,,,,,False,False,synthetic_dropout,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,289,2408.333333,0.7665619493954915,0.6136680047360052,11.845014100197933,2.944629796101458,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,290,2416.666667,,,,,,,,,False,False,synthetic_dropout,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,291,2425.0,0.7558358697942562,0.6164085518351707,11.368387318301258,3.0156251185280682,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,292,2433.333333,0.7755366814833217,0.6227239086738863,12.243817561708202,3.179227778427704,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,293,2441.666667,0.7660752064707483,0.6235930169917888,11.823385068673256,3.2017424891845194,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,294,2450.0,0.7595099998048609,0.6261658807045325,11.531651887307703,3.268393884776875,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,295,2458.333333,0.757070006150504,0.6242568653384228,11.423227713093064,3.2189398317976075,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,296,2466.666667,0.7469361695822161,0.6305221328348048,10.97291799217195,3.3812449007854917,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,297,2475.0,0.7545131843963387,0.6269827009376182,11.309612135931875,3.2895540450347145,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,298,2483.333333,0.760553569227797,0.6357592904572893,11.578024201725595,3.5169162395924327,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,299,2491.666667,0.7521039832251374,0.647707187221717,11.202556264274987,3.8264328260319407,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,300,2500.0,0.7635821572439853,0.6344894475686529,11.71260330364466,3.484020287781449,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,301,2508.333333,0.758153814657079,0.6317636841709363,11.471388101593405,3.413407944961847,,,,,True,False,valid,,
SYN-P003,SYN-P003,True,near_equivalent,synthetic_demo,synthetic_site,SYN-P003-SYN-SESSION-01,SYN-P003-SYN-FACE-03-professional,SYN-FACE-03,v1,free_view_face,professional,Synthetic reference eye tracker,Synthetic reference acquisition,1.0,1920,1080,531.0,299.0,1536,864,650.0,normalized-stimulus-v1,trial_relative_ms,302,2516.666667,0.7421367205914591,0.6415059652647267,10.759648464778333,3.665786890623801,,,,,True,False,valid,,
